Accomodation_Type,Any_Relationships,Household_Address,Household_Address_Postcode,Household_ID,Household_UPRN,Resident_Count,Ownership_Type,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
7,,"Studio 8
Julian shoals, East Gail",WD2 3WY,41550027505653847,664483739203,1,3,"Studio 8
Julian shoals, East Gail",WD2 3WY,606,857318349830,1,40,40
-9,,"82 Clare spring, East Carly",PH5E 9RR,82467727405934709,129252145768,3,-7,"82 Clare spring, East Carly",PH5E 9RR,347,696835945139,3,97,97
7,,"Flat 5
Melissa gateway, Owenmouth",N98 7XG,43819410035199003,230353630753,5,4,"Flat 5
Melissa gateway, Owenmouth",N98 7XG,196,614577511870,5,17,17
7,,"529 Smith grove, West Lorraine",B60 0GZ,76038684042795387,112955740874,2,1,"529 Smith grove, West Lorraine",B60 0GZ,676,978982507446,2,46,46
4,,"51 Sarah rue, Sheppardchester",LE00 0HY,77034090106735086,304261782909,3,4,"51 Sarah rue, Sheppardchester",LE00 0HY,789,229300421936,3,77,77
2,,"Studio 40a
Kayleigh circles, O'Brienchester",S3G 0RG,20213008144430148,296089962041,2,5,"Studio 40a
Kayleigh circles, O'Brienchester",S3G 0RG,515,214437780429,2,20,20
5,,"8 Joanna mission, Jonesshire",BD68 YBY,91938984207825280,567019245176,2,4,"8 Joanna mission, Jonesshire",BD68 0BY,989,65869014133,2,39,39
1,,"578 Karl bridge, Murphyhaven",WR41 4AG,22825797385150008,408675554479,5,1,"578 Karl bridge, Murphyhaven",WR41 4AG,630,760618773316,5,11,11
4,,"6 Gillian corner, Grayburgh",EH49 6YE,26043599427462782,963171773244,1,1,"6 Gillian corner, Grayburgh",EH49 6YE,543,115794085145,1,26,26
-9,,"Flat 5
Rhys dam, Martinland",SG8 4SS,32649694404021319,647095663541,2,3,"Flat 5
Rhys dam, Martinland",SG8 4SS,668,810566375061,2,10,10
-7,,"Flat 6
Shaun skyway, West Melanieton",M5T 2XJ,75140417716257310,175644746619,3,5,"Flat 6
Shaun skyway, West Melanieton",M5T 2XJ,761,552213151510,3,41,41
2,,"020 Bryant ports, New Alexland",MK2E 1WY,88032708192704313,3333074726,1,2,"020 Bryant ports, New Alexland",MK2E 1WY,282,361316940216,1,0,0
-3,,"5 Glenn tunnel, Kieranborough",N4 7AW,74180863282328038,684650590547,5,-7,"Flat 57
Ahmed oval, Annberg",N4 7AW,919,700024978958,5,16,16
5,,"6 William walks, Hughesfort",WF2 4QF,74370692439763123,384105570368,1,-7,"6 William walks, Hughesfort",WF2 4QF,288,811636332319,1,46,46
1,,"Flat 39
Ali overpass, Port Lynnview",GU9 0ZU,72700602425419202,893545568593,1,4,"Flat 39
Ali overpass, Port Lynnview",GU9 0ZU,121,825169881757,1,7,7
6,,"7 Mason club, Eleanorborough",S5 0SE,72690738178108512,948682459511,2,2,"7 Mason club, Eleanorborough",S5 0SE,995,136949855517,2,4,4
-9,,"7 Hudson fall, Lake Gillian",L7A 4SA,28535849411632468,68972141059,3,4,"7 Hudson fall, Lake Gillian",L7A 4SA,904,235746395741,3,59,59
-9,,"936 Dawn lane, Wrightmouth",AL0 3XS,71448249681783731,316822715962,5,3,"936 Dawn lane, Wrightmouth",AL0 3XS,800,822716505746,5,79,79
6,,"Flat 80L
Coles estates, Morrisfort",S79 3TG,71702193441006960,608038969322,2,1,"Flat 80L
Coles estates, Morrisfort",S79 3TG,535,802242640471,2,27,27
4,,"Flat 30N
Geraldine trail, North Nicoleborough",L5 7HH,85111936549510759,65806672621,2,-9,"Flat 30N
Geraldine trail, North Nicoleborough",L5 7HH,880,373947012490,2,16,16
4,,"Studio 53f
Kieran mountain, Port Alexandraport",N4U 2BJ,22133080250203893,464012862735,2,3,"Studio 53f
Kieran mountain, Port Alexandraport",N4U 2BJ,741,970275799508,2,38,38
6,,"115 Phillips avenue, Alexandrastad",S12 0BG,19526156134501341,26538460567,1,-9,"115 Phillips avenue, Alexandrastad",S12 0BG,723,561901509101,1,57,57
-9,,"Studio 29
Price circle, West Sophie",CO0P 5WS,60096708582000384,236984103458,5,2,"Studio 29
Price circle, West Sophie",CO0P 5WS,111,819326087723,5,58,58
-9,,"Studio 81j
Amber street, South Rebeccaside",W16 5NS,65758476387549500,611473019570,4,-7,"Studio 81j
Amber street, South Rebeccaside",W16 5NS,601,665868300717,4,22,22
6,,"1 Liam track, Shanehaven",AB2 1YW,50569415608798342,154379715733,1,-9,"1 Liam track, Shanehaven",AB2 1YW,627,962135586840,1,33,33
3,,"Flat 67
Dylan ville, Jeremyhaven",CT0E 7WD,46884098013193427,326068783997,2,2,"Flat 67
Dylan ville, Jeremyhaven",CT0E 7WD,396,633293396402,2,51,51
-9,,"Flat 03
Charlotte square, Sylviaport",E5 8XA,16795929000131280,725334736537,5,5,"Flat 03
Charlotte square, Sylviaport",E5 8XA,451,300345264484,5,65,65
3,,"48 Lucy coves, Elliottside",W1 9XG,99282135518577933,561834627649,2,2,"48 Lucy coves, Elliottside",W1 9XG,795,277410736605,2,78,78
7,,"Flat 28
Rosie inlet, West Stanleyshire",BA0 6NA,34006423752493974,648819940576,2,4,"Flat 28
Rosie inlet, West Stanleyshire",BA0 6NA,850,787612532962,2,3,3
3,,"99 Graham fork, Lake Guy",W6 3XS,17701241719880938,268683184731,4,2,"99 Graham fork, Lake Guy",W6 3XS,847,857374626117,4,27,27
5,,"10 Thompson crossroad, West Reecefurt",E4 4LT,70338978512403907,751048304350,2,-9,"10 Thompson crossroad, West Reecefurt",E4 4LT,123,55929822909,2,84,84
5,,"0 Jones corners, Richardmouth",E3 4FX,10726328980674213,860759813541,1,3,"0 Jones corners, Richardmouth",E3 4FX,886,808782824678,1,41,41
5,,"Flat 7
John fields, Fletcherfort",M27 1FH,17367511651215187,928102016638,2,4,"Flat 7
John fields, Fletcherfort",M27 1FH,699,188720167104,2,24,24
6,,"Studio 82O
Carole cove, Dobsonview",CV7W 9PL,53647334776133474,871446205139,1,-7,"Studio 82O
Carole cove, Dobsonview",CV7W 9PL,288,121537025143,1,68,68
-3,,"33 Metcalfe locks, Port Sarahside",N4A 7LA,52836493546403422,91286742488,1,2,"33 Metcalfe locks, Port Sarahside",N4A 7LA,776,99372670702,1,97,97
-3,,"Flat 10
Hugh tunnel, Amelialand",W5S 3JT,54435122027731106,568589530383,2,2,"Flat 10
Hugh tunnel, Amelialand",W5S 3JT,814,548562665158,2,67,67
6,,"27 Fletcher run, Port Clifford",PR64 4DY,52583690849587142,826920194888,4,2,"27 Fletcher run, Port Clifford",PR64 4DY,433,247646124078,4,5,5
5,,"Flat 96
Bowen crescent, Port Ashleighport",S30 1UE,71174014631133263,569521997736,2,5,"Flat 96
Bowen crescent, Port Ashleighport",S30 1UE,151,526218999143,2,86,86
7,,"Studio 34
Gillian extension, Lake Matthewside",PE75 6UL,99045783896664538,747747877517,4,1,"Studio 34
Gillian extension, Lake Matthewside",PE75 6UL,470,327849846154,4,76,76
1,,"98 Morris port, Hazelland",GL60 2WA,80561355134912854,592035289052,2,1,"98 Morris port, Hazelland",GL60 2WA,679,800532311691,2,47,47
-7,,"2 Buckley rapid, Oliverview",BS6 7RR,30311714685507526,261944079369,5,5,"2 Buckley rapid, Oliverview",BS6 7RR,477,360730837210,5,68,68
6,,-9,M5C 8SY,65555694792451921,579129411585,2,-9,"Flat 96H
Michelle junctions, Lake Scottchester",M5C 8SY,499,713704854897,2,24,24
-7,,-9,BD3 0AY,27083871472887014,445122102207,5,2,"Flat 52e
Christopher stravenue, North John",BD3 0AY,601,553670300438,5,39,39
4,,"8 atone unions, Thomasfurt",BR2W 2JZ,76665561231827399,912005256365,4,5,"8 Stone unions, Thomasfurt",BR2W 2JZ,398,917118034087,4,80,80
-3,,"Studio 1
Bernard lakes, Woodhaven",S86 9JT,21131181656886797,725790254066,1,2,"Studio 1
Bernard lakes, Woodhaven",S86 9JT,603,721089296588,1,35,35
4,,"3 Reed crossroad, Sophieberg",W5F 5UW,55674852941809499,264836172636,2,4,"3 Reed crossroad, Sophieberg",W5F 5UW,311,746836425314,2,27,27
-7,,"Studio 26b
Bethany dale, Bryanburgh",BT91 1UR,73539527478429358,845070801865,2,-9,"Studio 26b
Bethany dale, Bryanburgh",BT91 1UR,296,140532454266,2,44,44
7,,"Flat 67A
Morrison passage, Paigeport",G40 2TB,41625807046475920,408924087187,1,2,"Flat 67A
Morrison passage, Paigeport",G40 2TB,475,562232739185,1,46,46
3,,"934 Kerry pass, South Nicolebury",HR4 3EH,66557898877734649,185337280352,1,2,"934 Kerry pass, South Nicolebury",HR4 3EH,659,648368735136,1,77,77
5,,"Studio 2
Brown junction, Millsshire",AL9 0SQ,32563645931065984,279920515452,1,2,"Studio 2
Brown junction, Millsshire",AL9 0SQ,508,784286748996,1,89,89
5,,"28 Fisher passage, West Arthurview",AL8 1TL,76615791459272288,794257974666,4,2,"28 Fisher passage, West Arthurview",AL8 1TL,653,712354601829,4,19,19
-3,,"Flat 94
Curtis skyway, Stephenshaven",N06 9LW,83023232459809778,733921705666,4,2,"Flat 94
Curtis skyway, Stephenshaven",N06 9LW,118,389166411770,4,94,94
1,,"3 Conor crest, Jamesland",G0 9DP,78082352427526678,171967522315,2,-9,"3 Conor crest, Jamesland",G0 9DP,229,365706345297,2,90,90
6,,"22 Davey fields, North Joycebury",W4 9AG,64898789483831201,542468939830,4,3,"22 Davey fields, North Joycebury",W4 9AG,610,29433595402,4,68,68
1,,"Flat 66
Hall lights, West Kimberg",WR8 5DT,88658509732374651,882776051392,2,1,"Flat 66
Hall lights, West Kimberg",WR8 5DT,702,407736167767,2,95,95
-9,,"Flat 18
Billy alley, Sharpshire",B5 0WL,64620789626879311,991687007572,1,2,"Flat 18
Billy alley, Sharpshire",B5 0WL,543,810284848531,1,25,25
-7,,"189 Walsh estate, West Sara",HD93 9EZ,60820234677508818,17211086340,4,5,"189 Walsh estate, West Sara",HD93 9EZ,740,643692780238,4,28,28
3,,"Flat 82G
Johnson ways, South Donna",N3 7WJ,56752759121083572,511552303200,5,-7,"Flat 82G
Johnson ways, South Donna",N3 7WJ,962,37088555288,5,43,43
2,,"483 Graham ridges, South Brian",HS7 0HZ,12675019404732322,871195750128,2,4,"483 Graham ridges, South Brian",HS7 0HZ,153,997060747577,2,43,43
-9,,"Studio 56
Carolyn field, Gemmatown",E4D 1RT,44878783843572318,42611188964,1,-9,"132 Robertson drive, Joanland",E4D 1RT,357,790572202825,1,22,22
-7,,"Studio 5
Ruth spring, Ritabury",RG06 0SW,51793985475607386,737617334413,2,-7,"Studio 5
Ruth spring, Ritabury",RG06 0SW,291,754956138869,2,95,95
1,,"93 Ronald track, Port Yvonneside",WC77 8NN,26653743878977091,965541752121,1,-7,"93 Ronald track, Port Yvonneside",WC77 8NN,181,607673142801,1,92,92
5,,"Studio 03
Natalie glens, Robinland",N0 6SD,54393545353141689,381568690477,2,4,"Studio 03
Natalie glens, Robinland",N0 6SD,908,225423776997,2,48,48
1,,"704 Cooper expressway, South Oliviabury",L13 2WF,90149477292183093,348379546176,3,1,"704 Cooper expressway, South Oliviabury",L13 2WF,322,333438263702,3,54,54
6,,"Flat 5
Edwards springs, Patelside",G0 4BW,40428188164939713,72600752643,2,5,"Flat 5
Edwards springs, Patelside",G0 4BW,558,154262656316,2,83,83
7,,"146 Jones forges, Wheelerville",S6U 1NT,97222853795789391,892056519976,2,1,"146 Jones forges, Wheelerville",S6U 1NT,581,637907261705,2,60,60
1,,"Flat 0
Phillips avenue, East JasPineborough",G87 2SY,61017698746637136,639414119924,4,4,"Flat 0
Phillips avenue, East Jasmineborough",G87 2SY,349,89433708516,4,98,98
1,,"Studio 86
Gerard port, Port Jeremy",SW49 8GU,32636943629983758,898320733997,2,3,"Studio 86
Gerard port, Port Jeremy",SW49 8GU,515,190406748558,2,46,46
6,,"Flat 29E
Patel road, Ryanland",KA7 4RY,49695644349073706,121472829079,2,4,"Flat 29E
Patel road, Ryanland",KA7 4RY,686,735237156128,2,81,81
7,,"4 Lewis road, Fergusonhaven",L6G 7WP,30692145131956512,707483870534,4,4,"4 Lewis road, Fergusonhaven",L6G 7WP,243,704363211295,4,84,84
7,,-9,M3 1GS,16170839778821983,42637914539,3,4,"Studio 20o
Thomas mews, New Katie",M3 1GS,531,84671849112,3,19,19
7,,"Flat 9
Eleanor green, Patriciatown",N0G 8EU,66507286370349011,663057838175,2,1,"Flat 9
Eleanor green, Patriciatown",N0G 8EU,299,799402953045,2,44,44
5,,"300 Liam locks, Port Melissatown",HA79 8WP,84808096196312746,971373600180,2,3,"300 Liam locks, Port Melissatown",HA79 8WP,858,605928134273,2,53,53
4,,"Flat 04P
Todd fork, North Glennshire",M9A 6WE,22278781467835598,305108919070,2,2,"Flat 04P
Todd fork, North Glennshire",M9A 6WE,125,898627782614,2,34,34
4,,"6 Stephanie drives, Lake Darren",OL1X 9BF,85976095393517151,857955109872,2,-7,"6 Stephanie drives, Lake Darren",OL1X 9BF,140,715492837770,2,52,52
2,,"2 Green plaza, New Deniseshire",TF60 7QP,15640286312326051,964120053217,2,4,"2 Green plaza, New Deniseshire",TF60 7QP,950,888099778900,2,46,46
1,,"Studio 52Z
Joyce drive, Pritchardshire",BB6W 4QH,77175263518435008,11046593315,2,1,"Studio 52Z
Joyce drive, Pritchardshire",BB6W 4QH,945,802651004324,2,43,43
3,,"50 Richards divide, Atkinsonbury",TS1 1LE,91274580911423551,602356681655,1,-7,"50 Richards divide, Atkinsonbury",TS1 1LE,195,735853188405,1,75,75
-3,,"Studio 76
Natasha village, Wilsonside",HP74 1LJ,88942509021099886,129199472916,2,1,"Studio 76
Natasha village, Wilsonside",HP74 1LJ,655,200403729180,2,11,11
3,,"Studio 6
Donna pine, Joehaven",L1W 3ZL,93252315115764350,494398732940,4,-9,"Studio 6
Donna pine, Joehaven",L1W 3ZL,377,688705277987,4,80,80
-7,,"1 Pratt lights, West Stuarttown",G2A 4AX,53278974189612101,277491848043,2,5,"1 Pratt lights, West Stuarttown",G2A 4AX,541,276534269167,2,4,4
-3,,"Flat 33
Peacock forge, Lake Alexandra",W8B 9BG,53835701793833190,669732316908,2,1,"Flat 33
Peacock forge, Lake Alexandra",W8B 9BG,224,758533707189,2,53,53
-3,,"1 Stewart junction, Smithfort",ML6 9LA,68919899043132349,749142861748,1,2,"1 Stewart junction, Smithfort",ML6 9LA,431,690850272485,1,47,47
2,,"Studio 1
Williams inlet, Garymouth",LS1V 8FH,61003126638853779,806922417529,2,3,"Studio 1
Williams inlet, Garymouth",LS1V 8FH,567,930368273775,2,65,65
6,,"Studio 1
Tracey stravenue, Spencerstad",N31 0EG,14264122242398790,551469352569,1,-7,"Studio 1
Tracey stravenue, Spencerstad",N31 0EG,377,958823194095,1,78,78
3,,"138 Julian parkways, Woodsstad",E0 3GF,93319733787956567,242135874305,4,3,"138 Julian parkways, Woodsstad",E0 3GF,781,837291414379,4,18,18
6,,"065 Elliott squares, South Carlyland",M7 8ET,68890173981731810,851517005114,2,2,"065 Elliott squares, South Carlyland",M7 8ET,361,468743356033,2,75,75
-9,,"Flat 51
David square, Jamesland",PR5 8SL,42000521368504110,598938424110,1,1,"Flat 51
David square, Jamesland",PR5 8SL,680,900978947208,1,98,98
-9,,"0 Smith viaduct, East Raymond",-9,49628657678285273,4240030090,1,2,"0 Smith viaduct, East Raymond",OL3 1XR,147,658083189469,1,8,8
4,,"Studio 22
Marie fields, North Ross",G1B 7DG,35794759002293028,303535442949,2,2,"Studio 22
Marie fields, North Ross",G1B 7DG,286,805863483154,2,45,45
6,,"419 Bailey island, Port Benjaminville",M5T 6JD,28374760597115073,368948975799,2,3,"419 Bailey island, Port Benjaminville",TF50 5FD,387,98189060605,2,54,54
2,,"Flat 68
Page islands, Jenniferchester",BH7 6ZT,94148476424719298,570050702010,5,1,"Flat 68
Page islands, Jenniferchester",BH7 6ZT,149,510622745598,5,45,45
-7,,"Flat 45
Roberts mount, Coxport",B9 5RZ,87652352568843253,112855576,5,-7,"Flat 45
Roberts mount, Coxport",B9 5RZ,875,701020091017,5,71,71
5,,"9 Amanda pine, West Clare",M09 2EP,68354607208130952,157258076136,2,-9,"9 Amanda pine, West Clare",M09 2EP,467,818460387768,2,33,33
7,,"Studio 1
Cook loaf, Lloydtown",M6 8YB,71425547919166662,147257510675,2,-9,"Studio 1
Cook loaf, Lloydtown",M6 8YB,850,993633747642,2,71,71
7,,"Flat 8
Holmes flats, New Harrietfurt",SG3M 7EW,85857422095456500,911752535887,2,5,"Flat 8
Holmes flats, New Harrietfurt",SG3M 7EW,352,508868784775,2,26,26
-7,,"38 Clarke drives, Lake Helen",W6 7UR,26748309647951599,482028629124,5,-9,"38 Clarke drives, Lake Helen",W6 7UR,885,659395420158,5,73,73
5,,"570 Oliver lake, Lake Amber",B8U 9UF,47318980589699086,286167535348,2,4,"570 Oliver lake, Lake Amber",B8U 9UF,136,859922140785,2,35,35
4,,"Studio 00M
Diane squares, Seantown",B4 5ZS,83597776431216787,923098249717,2,2,"Studio 00M
Diane squares, Seantown",B4 5ZS,448,365116770327,2,82,82
5,,"6 Wilkins ranch, Ryanview",DY5 3TB,89139110896257424,426963246778,5,1,"6 Wilkins ranch, Ryanview",DY5 3TB,900,830776023041,5,67,67
2,,"180 Clive divide, Garytown",S3H 8FT,31914514612035481,781124311445,1,2,"180 Clive divide, Garytown",S3H 8FT,348,763474598199,1,28,28
7,,"124 Harris wells, Duncanmouth",N8 4XG,78796719368449618,716674525463,2,-9,"124 Harris wells, Duncanmouth",N8 4XG,743,729233975608,2,19,19
-7,,"361 Barry forges, Anntown",CV3 1BJ,49626976713161128,606148628294,2,1,"361 Barry forges, Anntown",CV3 1BJ,754,99458105635,2,94,94
-7,,"Flat 24
Jade points, West Danielle",LL1 7AJ,34389335515361644,373315927560,2,-9,"Flat 24
Jade points, West Danielle",LL1 7AJ,541,476664080754,2,71,71
2,,"Studio 53
Russell avenue, Lake Mathew",DH33 0WD,93654122147828725,113256223777,1,2,"Studio 53
Russell avenue, Lake Mathew",DH33 0WD,485,551509109513,1,86,86
7,,"32 Bradley turnpike, South Georgina",HG59 9BT,16976500058100510,565763753696,2,3,"32 Bradley turnpike, South Georgina",HG59 9BT,517,245042638583,2,89,89
-9,,"Flat 74X
Howells stream, Lake Graeme",B3S 3HP,20660392574363138,11186377140,1,1,"Flat 74X
Howells stream, Lake Graeme",B3S 3HP,444,624947710777,1,68,68
-7,,"1 Hall bypass, South Glenn",E3D 6PX,91476821127055215,490625718632,1,-7,"1 Hall bypass, South Glenn",E3D 6PX,539,756635107894,1,28,28
5,,"Studio 93i
Sylvia crossing, Waynemouth",TD3P 4AA,16270237720895222,854522374153,5,1,"Studio 93i
Sylvia crossing, Waynemouth",TD3P 4AA,253,355206125975,5,19,19
-9,,"Studio 76x
Morgan trail, Kirstymouth",S16 1RH,97470740449589765,130254506197,1,-9,"Studio 76x
Morgan trail, Kirstymouth",S16 1RH,188,831690090620,1,7,7
-3,,"Flat 1
Taylor estate, Freemanbury",DY4 3NS,33253199265335037,689432615964,2,-7,"Flat 1
Taylor estate, Freemanbury",DY4 3NS,832,518935922133,2,18,18
2,,"Studio 42J
Pamela circles, Elliotstad",DD6 2DX,48613074834482336,764046463964,2,-7,"Studio 42J
Pamela circles, Elliotstad",DD6 2DX,119,873434413841,2,98,98
-7,,"5 McLean light, South Kellyhaven",BS2V 5EQ,80162369303253679,68377840751,2,-7,"5 McLean light, South Kellyhaven",BS2V 5EQ,223,617330476715,2,42,42
2,,"Studio 09
Turner fields, Dalestad",WN09 6DU,14397348335045096,705789237483,2,-7,"Studio 09
Turner fields, Dalestad",N8E 0FT,793,37307522177,2,65,65
1,,"Flat 89J
Harris courts, North Alexchester",PO9 2HZ,90450674711423426,80427122864,5,2,"Flat 89J
Harris courts, North Alexchester",PO9 2HZ,823,420648075656,5,85,85
1,,"040 Cook inlet, Debraport",S0 5QW,29453106654606182,654245834256,4,5,"040 Cook inlet, Debraport",S0 5QW,683,357650013714,4,26,26
-7,,"787 Taylor loop, Oliviaborough",E9 9DF,97313057969918467,980868949682,3,1,"787 Taylor loop, Oliviaborough",E9 9DF,998,760953568752,3,15,15
3,,"Studio 26W
Bell crossroad, East Amanda",ML1 4UY,54440495952355564,349112804823,1,-7,"Studio 26W
Bell crossroad, East Amanda",ML1 4UY,857,716330485116,1,8,8
5,,"Studio 09Z
Shepherd square, North Dennis",WS4 6PL,66589000144203832,65667032105,1,3,"Studio 09Z
Shepherd square, North Dennis",WS4 6PL,801,18222228002,1,24,24
6,,"Flat 83L
Linda lane, Elainehaven",SG7 4UW,27548279221238534,922477422143,1,3,"Flat 83L
Linda lane, Elainehaven",SG7 4UW,597,853510219205,1,91,91
-9,,"64 Smith port, Harrisonville",BH22 3SR,76313645605621445,207498425596,2,-7,"64 Smith port, Harrisonville",BH22 3SR,988,173306546910,2,68,68
4,,"Flat 34
Lucy way, North Aimee",TR52 3DS,70487934924504362,113077381399,1,1,"Flat 34
Lucy way, North Aimee",TR52 3DS,830,950294865472,1,94,94
5,,"Studio 3
Tomlinson neck, East Jenniferborough",SY9N 1YZ,62294209552899855,336083504198,1,2,"Studio 3
Tomlinson neck, East Jenniferborough",SY9N 1YZ,239,711597066198,1,0,0
4,,"Studio 8
Newton drives, Charliechester",AL8 9AH,95658697463355766,205478459333,2,-9,"Studio 8
Newton drives, Charliechester",AL8 9AH,884,367384415264,2,66,66
5,,"Flat 97
Patterson street, Lake Trevorville",E29 2LB,38563027154930023,61927504068,1,2,"Flat 97
Patterson street, Lake Trevorville",E29 2LB,624,890337869387,1,35,35
6,,"Studio 78A
Nixon course, Lake Justin",L8 6YL,99328548710457837,104951172529,1,-7,"Studio 78A
Nixon course, Lake Justin",L8 6YL,573,461816339022,1,56,56
-3,,"85 Ward vista, Port Charlie",DG26 3RP,31384901421413096,809084452115,1,3,"8 Rosemary via, South Russellborough",DG26 3RP,136,586520532921,1,12,12
-7,,"5 Amy tunnel, Fowlerville",W43 6LL,45795682310016164,726806649170,1,3,"5 Amy tunnel, Fowlerville",W43 6LL,376,62494342883,1,80,80
-3,,"Flat 47
Sharpe shoals, East Rebeccamouth",W3 5TF,22398634347053638,140178136116,2,5,"Flat 47
Sharpe shoals, East Rebeccamouth",W3 5TF,884,466481876343,2,98,98
-9,,"Flat 87L
Greenwood course, South Leonardfort",N78 6YY,73831033001662464,75205206075,1,1,"Flat 87L
Greenwood course, South Leonardfort",N78 6YY,801,839989228062,1,37,37
2,,"Studio 29f
Aimee roads, North Garethmouth",MEB 1BG,54253861559456141,79692341489,2,4,"Studio 29f
Aimee roads, North Garethmouth",ME2 1BG,442,215269224392,2,22,22
2,,"Flat 28
Kimberley orchard, North Aimee",N2K 1PP,58744071825876336,74874860856,2,-7,"Flat 28
Kimberley orchard, North Aimee",N2K 1PP,812,591809039413,2,16,16
6,,"Flat 8
Cook shore, Longstad",SL5W 2UZ,82776121478688848,991209902674,3,5,"Flat 8
Cook shore, Longstad",SL5W 2UZ,553,518686859226,3,76,76
-7,,"Flat 00
Reid points, Wilkinsport",LA5P 7FJ,20324283928290007,553894048793,4,4,"Flat 00
Reid points, Wilkinsport",LA5P 7FJ,936,718337928777,4,87,87
7,,"10 Alice island, Lake Geoffrey",G7H 8AZ,54557661720012674,392240451578,1,2,"10 Alice island, Lake Geoffrey",G7H 8AZ,540,177081052663,1,74,74
7,,"8 Janice plains, Lake Jamie",W9A 2NT,93317200218047133,257122122492,2,-9,"Flat 89y
Hicks courts, East Francescaview",W9A 2NT,259,178380926223,2,67,67
4,,"936 Amy circles, Garyfurt",FK83 8ER,24691462703353054,252755969155,2,-7,"936 Amy circles, Garyfurt",FK83 8ER,782,796361898281,2,30,30
4,,"34 Harriet overpass, Bennettfort",S5T 9BQ,64626703033416033,552975555060,2,3,"34 Harriet overpass, Bennettfort",S5T 9BQ,563,931407218103,2,0,0
1,,"Flat 73O
Bates highway, Walkermouth",HP73 7PG,37461878693836454,591972177560,2,-9,"Flat 73O
Bates highway, Walkermouth",HP73 7PG,627,7216545730,2,12,12
-9,,"33 Davies corner, Allenburgh",G15 5HB,35772758189073347,316073171106,5,-7,"33 Davies corner, Allenburgh",G15 5HB,652,1185331511,5,18,18
7,,"Studio 5
Murphy mountain, North Benjaminshire",W4 2HH,95353625191778893,758208220686,1,-7,"Studio 5
Murphy mountain, North Benjaminshire",W4 2HH,801,135553696529,1,90,90
