Household_ID,QID,Accommodation_Type,Resident_Count,Ownership_Type,From_Dummy,Any_Relationships,Census_Address,Census_Address_Postcode,Census_Address_UPRN,Census_Address_Output_Area,Census_Address_Country,Census_Address_Indicator,Resident_Count_Verify,Census_Address_Count,Census_Address_Count_Verify,Census_Address_Accommodation_Type,Census_Address_Ownership_Type
h19500354883053068,q5869750277148545,6,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h35285395532672159,q4509787476114681,7,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h48628818033852516,q7431281093540206,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h69038702387749651,q6405266794263595,6,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h81354108203263000,q1227843567030059,1,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h71832433764751772,q8770151750391620,1,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h16696290597797637,q6236436160135123,-9,1,-9,0,,"Studio 18
Brenda lane
Griffinchester",RH4W 3AR,687913015721,E00037151,548,960513705011,1,25,25,4,-7
h45157016642755910,q2662094259971967,-9,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h22884795218473644,q7446731723516916,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h83234623332453018,q4979855755970579,7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h85798268647683374,q5836684106805480,-9,2,-9,0,,"83 Kevin unions
West Tinamouth",W7 6LP,66425628570,E00164487,629,249983291772,2,40,40,1,4
h45637618398715025,q3680990380129284,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h71177570918149055,q6270863864354911,-9,2,-9,0,,"Flat 4
Mary courts
Sophietown",S2C 7JL,458900932768,E00153639,168,820403381847,2,14,14,4,4
h33050959981673235,q5444494804262048,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50498400823872191,q4497819175959109,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h26764179280979983,q7070857112730547,5,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47929560271523342,q7211558840347130,4,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h83217375006422908,q9386908452979368,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h75856300695690465,q2115019666668193,-9,2,-9,0,,"Flat 47
Janet ridge
West Helen",M95 3BE,642545379178,E00165644,970,70075727550,2,69,69,6,-7
h33338229754673420,q6165510652222076,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44851671383527392,q3526326302206777,-9,2,-9,0,,"7 Russell stream
East Julian",N63 9BE,788686429673,E00153539,809,744689036773,2,86,86,1,5
h95588837909146463,q4730475660448505,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58786154442248954,q7398352752576975,6,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h25417448820398137,q1509432219145538,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28189723027376557,q2373440707423983,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47765364837126349,q5386482272169439,6,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12972469023172725,q5292940569621134,4,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h35402624194012298,q9489622879113553,6,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h57421545327566654,q3802975307620611,5,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h14867460468831574,q5574194524818110,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h60615848210782955,q5720762218791842,7,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h76168818408900830,q5243413594905446,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17966404634421253,q6150991686235626,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h42359602361130024,q2708757600013599,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h99822172589438277,q1189117743256313,1,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h17437804297185427,q6573151678612903,4,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h26922483351349131,q3128138475689757,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50872628419132631,q7314880703124028,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36886124000393555,q8135744036841991,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20114335052132334,q1985015640767891,4,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h36689040878445071,q2339595710086907,-9,2,-9,0,,"Flat 9
Dean flat
Turnerfort",G6C 7LD,602325050688,E00152629,985,977962632472,2,27,27,5,5
h71356279673731970,q1715500941571185,-9,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57523682077481304,q2870921588116517,1,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h48663545408271735,q6500726429799255,-9,2,-9,0,,"1 Tom lights
Russelltown",HA84 6DQ,464725345051,E00135515,616,484774131480,2,8,8,1,-9
h35548766331009504,q2684862665209748,2,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18789333928354268,q3888552806427855,5,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h62442294036131711,q1054625650215872,4,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57526029524995380,q3289026401207556,3,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h31244122670562954,q1364642650118471,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h59269406464345060,q2969479710084744,-9,5,-9,0,,"722 Shannon land
New Ashley",RG9 1GA,648520916933,E00141268,923,512519425927,5,23,23,6,2
h20091600022338327,q4694069540043077,7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15390016394600480,q1505864963685255,-9,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h58983110000398724,q8424556562688486,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h61133863244056595,q5117708453834044,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h54546622418231158,q7180341798121281,2,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h98689957632450586,q7679916654564829,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h68366894491913608,q8715184036836204,7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57688003274153399,q3284812025419809,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29644237546640148,q8933168337096011,-9,4,-9,0,,"Flat 43
Sarah island
Lake Leonard",LS0V 8PB,332542827729,E00119977,506,555078730703,4,13,13,1,-7
h38290354086943534,q1147096805894789,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98172368093576136,q2917921628704564,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85819423706505281,q1851614278492623,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58011057194294851,q1183516754471936,1,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h72192800349281010,q4613872035777031,5,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h41764071018848488,q9134436407103889,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78104459145787168,q1127291756391337,5,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h68727701863464314,q7672483990749108,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55687814432119603,q9658995357077816,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h13236650392723384,q9984074581626523,7,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h58135726500107620,q4813492911272095,4,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h84394129088197667,q1200873515860523,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15395129740629108,q7075798578397241,-3,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h51555541840131630,q6393261030428467,-3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h85526114708632486,q5791705762607645,4,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h33482642316980961,q8109834715924559,-7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h76605185370553763,q3961524378776948,3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h92695451623881107,q7426190574122896,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h92603498727674228,q5634599630373828,1,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h94076938472341969,q3294681783495533,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h20804679289027456,q2755041920234685,3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46150122902428661,q5716910711897248,-7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h40151144824804247,q4390764134717648,2,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97783686731574225,q3257514794848876,3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96459981689717915,q1345171524473123,-9,1,-9,0,,"753 Colin flats
West Anthony",HA40 2BD,218635830774,E00120086,313,887444433180,1,88,88,-9,1
h73407021286215772,q2634489417564846,1,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h67438935437218866,q4653928542252725,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36634445226920505,q9035922330474292,-3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h11918591411656083,q6331954298030425,7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h35145349372840678,q9743720668118312,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h28931492986964518,q4033069272867926,2,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h11954377806816878,q6417149886282994,1,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h69035617883461095,q6149510803139302,-9,3,-9,0,,"Flat 1
Carl lakes
North Gregory",S31 7XA,139420095719,E00152589,536,22215685899,3,75,75,-9,-9
h70528686830820904,q2617321929016236,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94779748441297769,q5744360908157927,-9,2,-9,0,,"844 George lakes
Kellyshire",LS6M 7JX,807239824304,E00164119,643,393384356127,2,7,7,-9,2
h57929590607338512,q3168085889607335,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57209508281837537,q7467398315911813,-3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h65769369169807932,q9533101670376397,6,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h25312724232240907,q8537935610110948,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h76215760415419620,q3972882739210454,-9,2,-9,0,,"Flat 94
Green unions
East Declan",S7W 0NJ,747852025956,E00165661,690,579269332578,2,62,62,7,-7
h62165819730109185,q7667432193965491,6,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12245350870978669,q7395609186600443,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39520204856496805,q2082982023580360,4,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h19597754651703372,q2620385697352939,6,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h53508134732733368,q7841645866072256,-9,1,-9,0,,"0 Margaret camp
Katherineshire",WR4N 9RD,113861789907,E00120070,435,665862038316,1,57,57,-7,2
h21204213179451262,q1767439372435742,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51124800879352555,q2950763418939019,1,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h43283089781546769,q6067071512385020,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h70011503446993172,q1760076008836487,6,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h45460442975512017,q9335748109328044,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80736173940334952,q4130903140932333,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h79151291862036832,q6533036814610320,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12547598667596137,q1032700203516214,7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h88134968377235226,q7856828783498753,-7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h31031850051028037,q9771715585092509,5,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h38337221414942384,q6070426196023347,4,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h73935171922588169,q3050682334370684,2,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h55583365543333027,q2059688747481738,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h60857690989368250,q9521272407151548,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58826788916180844,q3706037402635081,3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h10756159367754306,q7599636569845965,7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h35982486227635165,q9399956414362073,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98788111946283674,q2176585723024452,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66360180399505394,q5664088641913011,-7,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h17329426358535858,q7503169996555807,-7,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h11488337965576031,q1756527350616641,7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h60984913607333791,q6910111078607041,4,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h99631297971548517,q4981287101785119,-3,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h83004367088141528,q8576821117156931,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h23134928555215960,q3395690597337135,-9,2,-9,0,,"555 Jackson drive
Fosterside",GL4M 3DU,955191887958,E00165529,247,161427716575,2,72,72,3,-7
h83900698641139738,q4325346896708899,4,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h41102802998533290,q2926154428880869,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96532307139216479,q9740370669023842,-9,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50309224556592203,q4606756507106030,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h80172900365971941,q3881550451668740,6,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h83647919050351935,q2802183926514508,3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43537318645806372,q5998920080891706,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h11814131691344205,q4161932108526284,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51921937341824409,q2925711844929239,-7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h80977741561614735,q2993306923260724,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h13149075860176746,q6522501655314522,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97059079643434619,q9414606661330385,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h40193303154384770,q8400819388319414,-9,4,-9,0,,"9 Rachel trace
Maxport",LE67 9RB,405878984788,E00152629,766,541392324647,4,9,9,2,2
h14219641470286307,q1915160685644196,-9,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h40607582786662604,q9435418084930463,-9,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h42696680599691219,q2314411756541522,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56008065835979412,q1479874740374326,-7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h73751580378863603,q5808251147185510,3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19987551683643380,q1883891354290460,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28021317689743797,q7089535817909184,3,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h70329184466672602,q8198360160970431,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46094682261203662,q9637139501358891,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12533403109325113,q5074659736892801,5,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h95603743135663385,q2537285009275309,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h16836681439472244,q5168231196702586,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44318402114546365,q9652906787920814,6,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h15259705292998412,q5065297019665198,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80050742823886564,q1757306151505477,3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66537036141393885,q6106016223336866,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h39089345515405724,q9430648290007296,7,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h60062836823989733,q7758133165849467,-9,3,-9,0,,"Studio 1
Taylor mills
South Sheila",KW2V 2FH,855022974453,E00135851,399,822090777656,3,24,24,2,4
h25415576758398509,q3142522460484131,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h64510833183881611,q9678225862310274,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h76738705594063659,q9723024604967274,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h92327720466607749,q3196276789961267,-7,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h48651683486562181,q2333092743784208,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h91007905315368031,q6683471324290011,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46480487305448439,q7165702397058262,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h26332322052709688,q1471891494998857,-9,2,-9,0,,"Flat 9
Kayleigh burg
Jenniferhaven",NW2M 3ZJ,87342535067,E00119972,544,289597054377,2,55,55,-7,3
h94686669934115051,q8744375534680237,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17931421442970577,q2641540337040233,5,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h55771897678946592,q8575359196148054,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h59737122165854868,q8924504881083423,4,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h13186320731877635,q1796767724440951,6,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h38460215663631025,q3844532086032107,3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73679448521418379,q9755590367001555,5,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h77597284949581936,q1285464850602378,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43043401962704053,q2645749481155721,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21456839928200896,q2131748837526186,2,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h14115861107571488,q2229934056673659,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h75381916016026240,q7319598033726393,-9,1,-9,0,,"24 Lorraine rest
Johnsonville",TA5 8QP,333914543134,E00135568,546,67577808217,1,34,34,-7,5
h55538834623160012,q8199389060443619,-9,5,-9,0,,"519 Raymond forge
Amyville",CH6 1AA,27506587289,E00165378,599,661507787129,5,82,82,6,-7
h70663934362141935,q9761704354460948,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94295962058611539,q6671013081059502,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66563116886757680,q4975353995792010,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55672744502717234,q2564220829267415,-3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h31355243945350708,q8568435501207167,6,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h68783634185878670,q3564832076919135,6,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h44753822229398571,q4729896898483168,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h35195744785779061,q9696914440046374,3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80531305613052507,q5597524528847033,-3,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h22285423616690738,q2119195482469448,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h26725892092863550,q4719126241266542,1,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h59104795472801748,q8757823950063179,1,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h50368141621134689,q3441805584180302,3,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h43476466998085127,q1095818665109618,-9,2,-9,0,,"Flat 22
Samuel land
Heathbury",SA72 5SA,831547242979,E00037246,294,867789911276,2,91,91,-9,-9
h32735588140337964,q1609368479275690,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h64174743123717683,q7922517680226170,-9,1,-9,0,,"Flat 0
Marion streets
Malcolmland",S4 0WP,744358308511,E00164494,195,216531989060,1,36,36,2,4
h63200470326532733,q9036218513852331,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29141818739243460,q9230003637724522,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34732198234605343,q7183408315315089,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29872686089239904,q5587912684007726,-7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h50096269399045170,q1044397680142544,2,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h82405683438041567,q1487197485220429,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52226486412547782,q7348449573509553,4,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h70870074074724297,q7410960664439569,1,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h13281586647573330,q6479783979579590,1,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h86780622643610760,q7479636704158463,5,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58780500150448848,q8870583770984851,-9,1,-9,0,,"Flat 52B
Hill road
Victoriafort",KA25 4TP,371509018629,E00135421,926,101963439655,1,4,4,3,5
h93776640499745268,q8494470690748647,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97733969959402345,q1286117280054998,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48789635174133752,q5205322897393582,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20526520362070489,q2491651458563337,2,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h50470271239833039,q4170145711960647,-3,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h33562974748552910,q2242649198954959,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87535257008324686,q3335944502930626,2,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h41837186320793394,q5311154667569161,6,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h89091947409401817,q7515594058849590,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85538109724296432,q5375800031072551,1,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h11551366745670101,q3782513017576514,-9,5,-9,0,,"92 Young loop
Port Clare",W3 9EJ,764052337854,E00165414,103,723290709414,5,93,93,3,2
h37974944902402826,q5289885034100143,4,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h43501818428543871,q2522771536243890,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h38280697224905524,q1974869209296761,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85124463138096014,q4773006842848298,3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28889639504734181,q3709605296631228,1,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48287519275142779,q4806880296875441,-9,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69514948957633203,q4628591088386324,2,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57904559936364536,q6671673180594104,-9,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h33460843057948623,q2331969895803870,-3,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h62377640407641949,q4822166385019800,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12831174594004978,q4557459503750853,-7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
